Date,Open,High,Low,Close,Volume,Market Capacity
2019-11-24,1.01,1.03,1.0,1.02,25990545761.0,4180011937.0
2019-11-23,1.0,1.03,1.0,1.01,24605070720.0,4161983862.0
2019-11-22,1.0,1.02,0.99,1.0,39068899485.0,4120554484.0
2019-11-21,1.01,1.02,1.0,1.0,26004738831.0,4109731631.0
2019-11-20,1.01,1.02,1.0,1.01,22255938426.0,4130393647.0
2019-11-19,1.01,1.03,1.0,1.01,23104090327.0,4144883422.0
2019-11-18,1.01,1.02,1.0,1.01,24102161964.0,4157375252.0
2019-11-17,1.01,1.02,1.0,1.01,20418489157.0,4142844476.0
2019-11-16,1.0,1.01,1.0,1.01,18225904912.0,4135759004.0
2019-11-15,1.01,1.02,1.0,1.0,25291395573.0,4113666666.0
2019-11-14,1.0,1.01,1.0,1.01,21911169228.0,4130975243.0
2019-11-13,1.0,1.01,1.0,1.0,20071939197.0,4121088708.0
2019-11-12,1.0,1.01,1.0,1.0,23449537112.0,4113788114.0
2019-11-11,1.0,1.01,1.0,1.0,23739145075.0,4118061437.0
2019-11-10,1.0,1.01,0.99,1.0,24552202767.0,4119110881.0
2019-11-09,1.0,1.01,1.0,1.0,20459420156.0,4108822609.0
2019-11-08,1.01,1.01,1.0,1.0,28749114086.0,4118305231.0
2019-11-07,1.0,1.01,1.0,1.01,27694410589.0,4131592434.0
2019-11-06,1.01,1.01,1.0,1.0,28578448466.0,4120504628.0
2019-11-05,1.0,1.01,1.0,1.0,30721581637.0,4127530034.0
2019-11-04,1.0,1.01,0.99,1.0,30710349697.0,4125883665.0
2019-11-03,1.01,1.01,1.0,1.0,24597499287.0,4126314409.0
2019-11-02,1.0,1.01,1.0,1.0,23973071925.0,4127588892.0
2019-11-01,1.01,1.01,1.0,1.0,27864589885.0,4124890871.0
2019-10-31,1.01,1.03,1.0,1.01,30727310848.0,4134412347.0
2019-10-30,1.0,1.01,1.0,1.01,32807890269.0,4132087645.0
2019-10-29,1.0,1.01,0.99,1.0,35047512730.0,4116816180.0
2019-10-28,1.0,1.01,0.98,1.0,38665694771.0,4119771724.0
2019-10-27,1.0,1.01,0.98,1.0,40519447549.0,4125469824.0
2019-10-26,1.0,1.01,0.97,1.0,53509128965.0,4114596274.0
2019-10-25,1.01,1.01,0.98,1.0,37383241390.0,4116967974.0
2019-10-24,1.0,1.01,0.98,1.01,22266038845.0,4138558913.0
2019-10-23,1.0,1.04,1.0,1.0,28104432431.0,4118105520.0
2019-10-22,1.0,1.01,1.0,1.0,20074662023.0,4126489142.0
2019-10-21,1.0,1.01,1.0,1.0,19359959756.0,4125208335.0
